Year,Month,usg_apt,flights_count,total_passengers
2010,July,GFK,1,43
2010,July,GJT,1,197
2010,July,GON,1,5
2010,July,GRB,2,41
2010,July,GRK,1,43
2010,July,GRR,2,867
2010,July,GSO,1,113
2010,July,GSP,4,566
2010,July,GUM,35,244460
2010,July,HDN,1,50
2010,July,HNL,23,312105
2010,July,HPN,3,86
2010,July,HRL,4,1062
2010,July,HSV,1,171
2010,July,IAD,69,633234
2010,July,IAG,2,798
2010,July,IAH,99,875292
2010,July,ICT,1,2
2010,July,IND,6,4358
2010,July,JAX,4,352
2010,July,JFK,185,2436592
2010,July,JNU,1,143
2010,July,KEH,16,1981
2010,July,KOA,1,6187
2010,July,KTN,1,143
2010,July,LAS,33,176140
2010,July,LAX,117,1533009
2010,July,LCH,2,174
2010,July,LFT,1,47
2010,July,LGA,13,95784
2010,July,LKE,12,2479
2010,July,LRD,4,244
2010,July,MCI,3,3083
2010,July,MCO,49,298527
2010,July,MDT,2,927
2010,July,MDW,4,10212
2010,July,MEM,7,21329
2010,July,MFE,1,47
2010,July,MGM,1,69
2010,July,MHT,2,811
2010,July,MIA,152,1626988
2010,July,MKE,5,2481
2010,July,MLI,1,48
2010,July,MRY,1,12
2010,July,MSO,1,4
2010,July,MSP,28,215741
2010,July,MSV,2,9
2010,July,MSY,4,880
2010,July,MUL,2,11
2010,July,MYR,2,213
2010,July,OAK,7,20593
2010,July,OGG,2,5807
2010,July,OKC,1,108
2010,July,OMA,1,5
2010,July,OME,2,72
2010,July,ONT,1,199
2010,July,ORD,114,1083704
2010,July,ORF,4,581
2010,July,ORL,1,4
2010,July,ORT,1,94
2010,July,PBI,9,6573
2010,July,PDX,8,47391
2010,July,PHL,46,414624
2010,July,PHX,22,165665
2010,July,PIA,1,164
2010,July,PIH,1,49
2010,July,PIT,8,16129
2010,July,PNS,2,262
2010,July,PPG,1,5271
2010,July,PSE,1,805
2010,July,PSP,1,2000
2010,July,PUB,1,54
2010,July,PVD,2,1253
2010,July,PWM,1,1737
2010,July,RAP,1,28
2010,July,RCE,2,18
2010,July,RDU,4,19597
2010,July,RFD,1,371
2010,July,RIC,12,3377
2010,July,RNO,1,2
2010,July,ROC,2,654
2010,July,ROP,1,377
2010,July,RST,1,48
2010,July,RSW,4,12968
2010,July,S27,1,3
2010,July,SAN,6,23178
2010,July,SAT,30,19927
2010,July,SDM,2,33
2010,July,SEA,25,258501
2010,July,SFB,13,54380
2010,July,SFO,65,865315
2010,July,SHV,1,293
2010,July,SJC,4,18912
2010,July,SJU,36,149323
2010,July,SLC,10,60392
2010,July,SMF,3,11093
2010,July,SNA,2,4802
2010,July,SPN,5,54531
2010,July,STL,10,21612
2010,July,STX,2,82
2010,July,SUN,1,11
2010,July,SWF,5,693
2010,July,SYR,1,1033
2010,July,TEB,22,105
2010,July,TIW,2,53
2010,July,TOL,2,21
2010,July,TPA,9,27441
2010,July,TTN,1,1
2010,July,TUL,1,140
2010,July,TUS,2,6080
2010,July,VNY,2,5
2010,July,WSX,1,16
2010,July,ZZZ,5,32
2010,August,ABE,2,420
2010,August,ACK,2,5
2010,August,ACY,3,573
2010,August,ADW,1,27
2010,August,AEX,13,1209
2010,August,ALB,5,1882
2010,August,ANC,15,30291
2010,August,ATL,104,892369
2010,August,AUS,6,880
2010,August,AZA,3,1020
2010,August,BAF,1,2
2010,August,BDL,9,5645
2010,August,BED,1,1
2010,August,BFI,4,18
2010,August,BFM,1,5
2010,August,BGR,12,2155
2010,August,BHM,1,140
2010,August,BNA,2,3490
2010,August,BOS,42,393360
2010,August,BQN,3,309
2010,August,BRO,1,138
2010,August,BUR,2,9
2010,August,BWI,13,39641
2010,August,CHA,1,5
2010,August,CHS,4,176
2010,August,CLE,10,23079
2010,August,CLT,34,258569
2010,August,CMH,2,3225
2010,August,COS,4,295
2010,August,CRP,3,234
2010,August,CVG,10,24269
2010,August,CYS,1,60
2010,August,DAL,1,2
2010,August,DAY,2,481
2010,August,DCA,5,32008
2010,August,DEN,25,160631
2010,August,DFW,53,476204
2010,August,DLH,1,45
2010,August,DNN,1,4
2010,August,DTT,1,3768
2010,August,DTW,31,288995
2010,August,EFD,1,160
2010,August,ELP,3,772
2010,August,EWR,108,1143527
2010,August,EYW,1,124
2010,August,FAI,9,3466
2010,August,FAT,1,1943
2010,August,FCA,1,120
2010,August,FLL,59,323461
2010,August,FQQ,1,41
2010,August,FRD,1,6
2010,August,FWA,1,167
2010,August,GRR,3,922
2010,August,GSO,1,122
2010,August,GSP,5,671
2010,August,GTF,1,4
2010,August,GUM,34,255381
2010,August,HNL,24,313229
2010,August,HPN,6,32
2010,August,HRL,6,2088
2010,August,HTO,1,12
2010,August,HVN,1,1
2010,August,HYA,1,2
2010,August,IAD,67,592408
2010,August,IAH,100,764089
2010,August,ICT,2,135
2010,August,IDA,1,61
2010,August,IND,4,3111
2010,August,JAC,1,6
2010,August,JAX,1,241
2010,August,JFK,182,2444984
2010,August,JNU,1,102
2010,August,KEH,18,2631
2010,August,KOA,1,6454
2010,August,LAS,31,172079
2010,August,LAX,118,1462502
2010,August,LCH,1,108
2010,August,LFT,1,144
2010,August,LGA,11,106159
2010,August,LGB,1,49
2010,August,LKE,12,2845
2010,August,LRD,2,177
2010,August,MBS,1,5
2010,August,MCI,3,2345
2010,August,MCO,39,274168
2010,August,MDT,7,2063
2010,August,MDW,1,10575
2010,August,MEM,8,19886
2010,August,MFE,1,113
2010,August,MGM,1,96
2010,August,MHT,1,817
2010,August,MIA,149,1578869
2010,August,MKE,6,2500
2010,August,MMU,2,23
2010,August,MSN,3,230
2010,August,MSP,26,204382
2010,August,MSV,1,8
2010,August,MSY,5,807
2010,August,MWH,2,9
2010,August,NKT,1,267
2010,August,NRB,1,27
2010,August,OAK,6,19553
2010,August,OGG,2,5292
2010,August,OKC,2,271
2010,August,OLM,1,4
2010,August,OME,2,163
2010,August,ORD,109,1023463
2010,August,ORF,4,633
2010,August,OTH,1,16
2010,August,OTS,1,4
2010,August,OTZ,1,7
2010,August,PBI,10,6084
2010,August,PDX,9,49422
2010,August,PHL,47,404026
2010,August,PHX,23,158891
2010,August,PIE,2,102
2010,August,PIT,10,14208
2010,August,PPG,1,4125
2010,August,PSE,1,50
2010,August,PSG,1,102
2010,August,PSP,1,2081
2010,August,PTK,1,52
2010,August,PVD,1,1072
2010,August,PWM,1,1768
2010,August,RCE,3,22
2010,August,RDU,5,16676
2010,August,RFD,3,548
2010,August,RIC,5,2086
2010,August,ROC,1,602
2010,August,ROP,1,730
2010,August,RSJ,1,2
2010,August,RSW,8,14049
2010,August,SAN,5,23231
2010,August,SAT,21,12968
2010,August,SAV,1,16
2010,August,SBM,1,4
2010,August,SDF,1,9
2010,August,SDM,1,6
2010,August,SEA,23,255510
2010,August,SFB,12,64296
2010,August,SFO,61,841376
2010,August,SJC,6,13456
2010,August,SJU,30,105842
2010,August,SLC,13,55375
2010,August,SMF,3,1060
2010,August,SNA,2,4471
2010,August,SPN,7,63527
2010,August,STL,6,10823
2010,August,STP,1,4
2010,August,SUN,1,6
2010,August,SWF,2,403
2010,August,SYR,2,1291
2010,August,TEB,8,91
2010,August,TIW,1,30
2010,August,TPA,7,27025
2010,August,TUS,3,5782
2010,August,VNY,2,5
2010,August,WSX,2,8
2010,August,YIP,1,4
2010,August,ZZZ,4,19
2010,September,ABE,2,426
2010,September,ACY,3,356
2010,September,ADW,1,96
2010,September,AEX,9,1624
2010,September,ALB,3,1121
2010,September,ANC,9,17963
2010,September,APA,3,14
2010,September,ATL,90,688950
2010,September,AUS,3,368
2010,September,AZA,4,1551
2010,September,BDL,10,4984
2010,September,BED,2,67
2010,September,BFI,6,146
2010,September,BGR,10,1755
2010,September,BHM,1,1
2010,September,BJC,1,4
2010,September,BNA,1,3067
2010,September,BOS,62,348097
2010,September,BTV,1,9
2010,September,BUF,2,97
2010,September,BUR,1,4
2010,September,BWI,14,29548
2010,September,CHA,2,8
2010,September,CHS,1,16
2010,September,CLE,7,14675
2010,September,CLT,33,185237
2010,September,CMH,1,3024
2010,September,COE,1,8
2010,September,CVG,9,20927
2010,September,DAL,1,77
2010,September,DAY,1,426
2010,September,DCA,5,20156
2010,September,DEN,21,133899
2010,September,DET,1,5
2010,September,DFW,45,386034
2010,September,DLH,2,21
2010,September,DTT,1,2544
2010,September,DTW,24,244204
2010,September,ELP,3,1231
2010,September,EWR,107,915864
2010,September,FAI,8,2466
2010,September,FLL,54,213430
2010,September,FOK,1,4
2010,September,FQQ,1,17
2010,September,FRD,2,5
2010,September,FRG,1,34
2010,September,GEG,1,18
2010,September,GRR,1,703
2010,September,GSP,1,189
2010,September,GUM,32,228702
2010,September,HNL,27,309895
2010,September,HPN,3,11
2010,September,HRL,8,2238
2010,September,HSH,1,5
2010,September,IAD,64,529988
2010,September,IAH,99,577246
2010,September,ICT,1,2
2010,September,ILM,1,75
2010,September,IND,1,2092
2010,September,JFK,187,1995269
2010,September,KEH,14,609
2010,September,KOA,1,6140
2010,September,LAS,37,168023
2010,September,LAX,103,1246664
2010,September,LCH,2,83
2010,September,LEX,3,14
2010,September,LFT,3,354
2010,September,LGA,9,92371
2010,September,LKE,8,1848
2010,September,MCI,1,1382
2010,September,MCO,27,210326
2010,September,MDT,3,880
2010,September,MDW,6,8846
2010,September,MEM,8,16893
2010,September,MFE,2,96
2010,September,MHT,2,759
2010,September,MIA,129,1181459
2010,September,MKE,1,1971
2010,September,MNZ,1,5
2010,September,MRY,1,1
2010,September,MSO,1,4
2010,September,MSP,28,181802
2010,September,MSV,1,1
2010,September,MSY,4,625
2010,September,NRB,1,68
2010,September,OAK,3,16780
2010,September,OGG,2,4855
2010,September,OKC,1,61
2010,September,OME,2,338
2010,September,ORD,94,887028
2010,September,ORL,1,4
2010,September,OTH,1,17
2010,September,PBI,9,3240
2010,September,PDX,9,44895
2010,September,PHF,1,5
2010,September,PHL,55,344275
2010,September,PHX,24,120999
2010,September,PIE,2,190
2010,September,PIT,5,12385
2010,September,PPG,1,3264
2010,September,PSP,2,4060
2010,September,PUW,1,8
2010,September,PVD,2,980
2010,September,PWM,2,1280
2010,September,RDU,5,14402
2010,September,RIC,3,1178
2010,September,ROC,3,587
2010,September,RST,2,8
2010,September,RSW,6,9802
2010,September,SAN,4,17109
2010,September,SAT,13,6927
2010,September,SBN,1,4
2010,September,SEA,23,233971
2010,September,SFB,13,48656
2010,September,SFO,57,751385
2010,September,SJC,2,7922
2010,September,SJU,29,70824
2010,September,SLC,10,36316
2010,September,SNA,2,2084
2010,September,SPN,4,50787
2010,September,STL,4,9086
2010,September,STS,1,14
2010,September,SVA,1,9
2010,September,SWF,5,831
2010,September,SYR,3,716
2010,September,TEB,31,194
2010,September,TPA,8,20427
2010,September,TUL,1,5
2010,September,TUS,3,817
2010,September,TYS,1,60
2010,September,WSX,1,3
2010,October,ABE,2,512
2010,October,ABY,1,78
2010,October,ACY,5,656
2010,October,AEX,10,1361
2010,October,ALB,6,1412
2010,October,ANC,10,12659
2010,October,APC,1,8
2010,October,ATL,85,712352
2010,October,AUS,1,103
2010,October,AVP,1,1
2010,October,AZA,3,1836
2010,October,BDL,7,4413
2010,October,BED,4,178
2010,October,BFI,3,40
2010,October,BGR,15,2262
2010,October,BHM,2,8
2010,October,BIL,1,238
2010,October,BLI,1,4
2010,October,BNA,2,3491
2010,October,BOI,1,1
2010,October,BOS,39,336556
2010,October,BUF,5,287
2010,October,BWI,9,35975
2010,October,CAE,1,1
2010,October,CFT,1,12
2010,October,CHA,1,4
2010,October,CHS,1,8
2010,October,CLE,7,17632
2010,October,CLT,30,194012
2010,October,CMH,4,3662
2010,October,CSG,2,248
2010,October,CVG,9,22235
2010,October,DAL,1,93
2010,October,DAY,1,424
2010,October,DCA,4,20503
2010,October,DEN,27,140491
2010,October,DFW,43,415138
2010,October,DLH,1,3
2010,October,DNN,1,4
2010,October,DTT,1,1527
2010,October,DTW,28,249727
2010,October,EGE,1,5
2010,October,ELP,3,601
2010,October,ESN,1,5
2010,October,EWR,111,947967
2010,October,FAR,1,9
2010,October,FLG,1,8
2010,October,FLL,57,235497
2010,October,FRG,4,251
2010,October,FSD,1,5
2010,October,FTW,1,4
2010,October,FTY,1,5
2010,October,GEG,2,47
2010,October,GRR,2,588
2010,October,GSP,1,13
2010,October,GUM,27,198311
2010,October,HNL,27,309132
2010,October,HPN,6,162
2010,October,HRL,6,1534
2010,October,IAD,66,542623
2010,October,IAH,99,639295
2010,October,ICT,1,130
2010,October,IND,2,2652
2010,October,JFK,169,1951940
2010,October,KEH,2,21
2010,October,KOA,2,5130
2010,October,LAS,34,177194
2010,October,LAX,114,1259166
2010,October,LEX,2,14
2010,October,LGA,8,93271
2010,October,LKE,4,1709
2010,October,MCI,4,3305
2010,October,MCO,35,248657
2010,October,MDT,1,803
2010,October,MDW,6,9077
2010,October,MEM,5,15885
2010,October,MEO,1,3
2010,October,MFE,1,30
2010,October,MHT,3,709
2010,October,MIA,142,1309617
2010,October,MKE,4,1627
2010,October,MRY,1,8
2010,October,MSN,1,6
2010,October,MSO,1,7
2010,October,MSP,39,182706
2010,October,MSY,2,382
2010,October,NRB,1,7
2010,October,OAK,4,15790
2010,October,OGG,2,10434
2010,October,OMA,1,103
2010,October,OME,2,21
2010,October,ONT,1,97
2010,October,OPF,1,2
2010,October,ORD,95,869845
2010,October,ORF,5,403
2010,October,OTH,1,18
2010,October,PBI,6,3814
2010,October,PDK,2,3
2010,October,PDX,9,37300
2010,October,PHL,46,307453
2010,October,PHX,31,159936
2010,October,PIT,9,14583
2010,October,PPG,1,3303
2010,October,PSM,1,74
2010,October,PSP,4,11680
2010,October,PVD,1,825
2010,October,PWM,1,1218
2010,October,RDU,4,15275
2010,October,RIC,2,1283
2010,October,ROA,1,78
2010,October,ROC,2,394
2010,October,RSW,3,11998
2010,October,SAN,6,22032
2010,October,SAT,13,7211
2010,October,SAV,3,21
2010,October,SBA,1,2
2010,October,SDF,1,9
2010,October,SEA,28,224082
2010,October,SFB,13,43272
2010,October,SFO,55,742075
2010,October,SJC,3,7286
2010,October,SJU,31,82709
2010,October,SLC,11,33849
2010,October,SMF,2,75
2010,October,SMO,1,2
2010,October,SNA,1,1821
2010,October,SPN,4,40342
2010,October,SRQ,1,149
2010,October,STL,6,10381
2010,October,STT,1,6
2010,October,SUN,1,2
2010,October,SUS,2,10
2010,October,SWF,1,74
2010,October,SYR,1,709
2010,October,TEB,26,225
2010,October,TPA,7,26202
2010,October,TRI,1,5
2010,October,TUS,2,94
2010,October,TWD,1,5
2010,October,TYS,2,271
2010,November,ABE,3,603
2010,November,ABQ,1,75
2010,November,ACY,1,448
2010,November,AEX,9,1544
2010,November,ALB,3,642
2010,November,ANC,5,9720
2010,November,APA,1,3
2010,November,APC,1,8
2010,November,ATL,89,632844
2010,November,AUS,1,130
2010,November,AZA,3,1299
2010,November,BDL,4,3188
2010,November,BED,3,41
2010,November,BFI,4,143
2010,November,BGR,1,1
2010,November,BJC,1,5
2010,November,BNA,4,2924
2010,November,BOS,43,238716
2010,November,BQN,1,51
2010,November,BTV,1,34
2010,November,BUF,10,963
2010,November,BUR,2,3
2010,November,BWI,9,33554
2010,November,CAK,1,166
2010,November,CLE,9,14422
2010,November,CLM,1,8
2010,November,CLT,36,182695
2010,November,CMH,3,2926
2010,November,CRP,1,67
2010,November,CSG,1,99
2010,November,CVG,9,16592
2010,November,DAL,3,166
2010,November,DAY,1,430
2010,November,DCA,5,17598
2010,November,DEN,29,116573
2010,November,DFW,48,388455
2010,November,DLH,1,1
2010,November,DSM,1,2
2010,November,DTW,33,208015
2010,November,ELP,3,493
2010,November,EUG,1,4
2010,November,EWR,114,834059
2010,November,FLL,64,259201
2010,November,FRG,1,41
2010,November,FTY,1,3
2010,November,FXE,2,10
2010,November,GEG,1,2
2010,November,GJT,1,33
2010,November,GRR,1,462
2010,November,GSP,1,1
2010,November,GUM,26,224192
2010,November,HLN,1,5
2010,November,HNL,28,284442
2010,November,HOU,1,4
2010,November,HPN,7,75
2010,November,HRL,5,1046
2010,November,HSV,1,51
2010,November,HVN,1,6
2010,November,IAD,60,437533
2010,November,IAG,1,51
2010,November,IAH,93,650700
2010,November,IFP,3,708
2010,November,ILM,2,4
2010,November,IND,3,3293
2010,November,INL,1,1
2010,November,JAX,2,377
2010,November,JFK,167,1687680
2010,November,KEH,2,21
2010,November,LAS,33,168786
2010,November,LAX,112,1165895
2010,November,LEX,2,19
2010,November,LGA,10,80581
2010,November,LKE,1,669
2010,November,MBS,1,6
2010,November,MCI,3,4567
2010,November,MCO,35,223177
2010,November,MDT,1,680
2010,November,MDW,6,8628
2010,November,MEM,6,14162
2010,November,MHT,2,519
2010,November,MIA,150,1351724
2010,November,MKE,1,1241
2010,November,MRY,1,8
2010,November,MSP,39,150770
2010,November,MSY,2,3186
2010,November,OAK,5,15668
2010,November,OGG,3,6705
2010,November,OMA,2,96
2010,November,OME,1,7
2010,November,ONT,2,2220
2010,November,ORD,97,719382
2010,November,ORF,2,351
2010,November,OTH,1,12
2010,November,PBI,7,8029
2010,November,PDK,2,19
2010,November,PDX,7,30521
2010,November,PHL,43,245519
2010,November,PHX,29,163939
2010,November,PIT,11,10678
2010,November,PPG,1,3010
2010,November,PSM,1,84
2010,November,PSP,3,4064
2010,November,PTK,1,37
2010,November,PVD,1,620
2010,November,PWM,2,837
2010,November,RDU,7,12911
2010,November,RFD,1,120
2010,November,RIC,3,1254
2010,November,RNO,1,899
2010,November,ROC,1,354
2010,November,ROP,1,253
2010,November,RSW,3,15897
2010,November,SAN,5,24648
2010,November,SAT,12,7333
2010,November,SAV,1,4
2010,November,SDM,1,13
2010,November,SEA,24,198694
2010,November,SFB,12,20447
2010,November,SFO,60,630188
2010,November,SJC,4,7377
2010,November,SJU,35,91188
2010,November,SLC,11,26160
2010,November,SNA,1,3
2010,November,SPN,3,47200
2010,November,SRQ,1,1392
2010,November,SSI,1,4
2010,November,STL,6,8772
2010,November,STT,1,2
2010,November,SWF,1,126
2010,November,SYR,2,654
2010,November,TBR,1,4
2010,November,TCL,1,68
2010,November,TEB,20,83
2010,November,TPA,7,25385
2010,November,TUS,1,162
2010,November,TYS,1,215
2010,November,VIS,1,5
2010,December,ABE,2,235
2010,December,ACT,1,48
2010,December,ACY,2,240
2010,December,AEX,7,562
2010,December,AL5,1,7
2010,December,ALB,3,638
2010,December,ANC,7,11472
2010,December,ATL,92,730283
2010,December,AUS,2,201
2010,December,AZA,3,1864
2010,December,BCT,1,15
2010,December,BDL,5,3048
2010,December,BED,3,173
2010,December,BFI,3,69
2010,December,BGR,7,1172
2010,December,BNA,3,2786
2010,December,BOS,61,231157
2010,December,BRO,3,61
2010,December,BUF,8,417
2010,December,BUR,7,35
2010,December,BWI,17,31670
2010,December,CLE,11,17370
2010,December,CLT,40,223977
2010,December,CMH,4,2405
2010,December,CVG,13,17870
2010,December,DAL,5,422
2010,December,DAY,1,359
2010,December,DCA,6,17750
2010,December,DEN,33,145150
2010,December,DFW,52,434883
2010,December,DLH,2,104
2010,December,DTW,46,235797
2010,December,EFD,1,35
2010,December,EGE,1,3
2010,December,ELM,1,6
2010,December,ELP,2,230
2010,December,ESN,1,5
2010,December,EWR,116,851602
2010,December,FAI,1,225
2010,December,FLL,67,359872
2010,December,FPR,1,6
2010,December,FRG,2,81
2010,December,FSD,1,11
2010,December,FWA,2,245
2010,December,GEG,1,15
2010,December,GJT,1,6
2010,December,GRR,1,475
2010,December,GUM,49,228743
2010,December,HNL,39,320124
2010,December,HPN,5,21
2010,December,HRL,6,1250
2010,December,IAD,69,495692
2010,December,IAH,95,770272
2010,December,ICT,2,13
2010,December,ILM,4,19
2010,December,IND,9,3810
2010,December,INL,1,1
2010,December,JAC,1,2
2010,December,JAX,2,123
2010,December,JFK,185,1783433
2010,December,KEH,3,29
2010,December,KOA,4,3341
2010,December,LAN,2,962
2010,December,LAS,33,171000
2010,December,LAX,118,1302310
2010,December,LGA,10,79766
2010,December,LIH,1,1783
2010,December,LKE,2,744
2010,December,LRD,2,80
2010,December,MCI,6,4909
2010,December,MCO,53,283355
2010,December,MDT,1,505
2010,December,MDW,8,10742
2010,December,MEM,8,14743
2010,December,MFE,2,169
2010,December,MHT,1,348
2010,December,MIA,162,1538690
2010,December,MKE,8,3537
2010,December,MLI,1,282
2010,December,MRY,1,126
2010,December,MSP,44,164051
2010,December,MSY,7,7106
2010,December,OAK,3,15389
2010,December,OGG,5,26520
2010,December,OKC,1,36
2010,December,OME,1,1
2010,December,ONT,4,6215
2010,December,ORD,112,768877
2010,December,PBI,7,9573
2010,December,PDX,8,32611
2010,December,PHL,50,265612
2010,December,PHX,33,196793
2010,December,PIE,1,892
2010,December,PIT,13,8706
2010,December,PPG,2,5355
2010,December,PSM,1,4
2010,December,PSP,4,22342
2010,December,PTK,1,66
2010,December,PVD,2,804
2010,December,PWM,1,652
2010,December,RDU,6,12130
2010,December,RFD,2,478
2010,December,RIC,1,919
2010,December,RNO,2,179
2010,December,ROA,1,28
2010,December,ROC,1,448
2010,December,ROP,1,439
2010,December,RST,1,5
2010,December,RSW,7,25132
2010,December,SAN,6,27464
2010,December,SAT,15,8048
2010,December,SAV,2,2
2010,December,SBA,1,7
2010,December,SDM,2,10
2010,December,SEA,25,221284
2010,December,SFB,8,10111
2010,December,SFO,58,655078
2010,December,SJC,6,14069
2010,December,SJU,46,105417
2010,December,SLC,10,29433
2010,December,SMF,1,2102
2010,December,SPN,6,46262
2010,December,SRQ,1,3036
2010,December,STL,12,10566
2010,December,STT,2,53
2010,December,SUS,2,89
2010,December,SVN,1,297
2010,December,SYR,5,938
2010,December,TEB,28,142
2010,December,TPA,9,33874
2010,December,TUS,2,137
2011,January,ABE,3,260
2011,January,ABQ,2,159
2011,January,ACY,3,249
2011,January,AEX,9,1068
2011,January,AL5,1,7
2011,January,ALB,5,685
2011,January,ANC,9,13568
2011,January,APC,1,4
2011,January,ASE,1,6
2011,January,ATL,91,703399
2011,January,AUS,2,332
2011,January,AZA,3,1548
2011,January,BCT,1,15
2011,January,BDL,5,3716
2011,January,BED,5,213
2011,January,BFI,3,36
2011,January,BGM,1,26
2011,January,BGR,5,1323
2011,January,BHM,1,5
2011,January,BNA,4,2958
2011,January,BOS,54,219311
2011,January,BQN,1,44
2011,January,BTV,1,6
2011,January,BUF,3,170
2011,January,BUR,1,5
2011,January,BWI,9,28538
2011,January,CHA,3,10
2011,January,CLD,1,5
2011,January,CLE,9,16288
2011,January,CLT,33,216455
2011,January,CMH,2,2375
2011,January,CSG,2,274
2011,January,CVG,10,17662
2011,January,DAL,5,174
2011,January,DAY,1,321
2011,January,DCA,5,15488
2011,January,DEN,32,156153
2011,January,DFW,50,414648
2011,January,DLH,1,45
2011,January,DTW,39,232973
2011,January,ELP,2,178
2011,January,EWR,110,830398
2011,January,FAI,3,992
2011,January,FAR,1,62
2011,January,FAT,1,247
2011,January,FLL,70,348577
2011,January,FRG,4,176
2011,January,GEG,2,148
2011,January,GRB,1,2
2011,January,GRR,1,416
2011,January,GUM,37,240310
2011,January,HIO,1,2
2011,January,HLM,1,30
2011,January,HNL,40,354051
2011,January,HOU,1,4
2011,January,HPN,3,14
2011,January,HRL,6,1004
2011,January,IAD,72,461683
2011,January,IAH,96,741659
2011,January,ICT,1,9
2011,January,IFP,2,295
2011,January,ILM,2,7
2011,January,IND,7,3684
2011,January,JAX,3,417
2011,January,JFK,172,1647037
2011,January,KEH,2,15
2011,January,KOA,2,4613
2011,January,LAN,2,4409
2011,January,LAS,31,179840
2011,January,LAX,111,1299071
2011,January,LGA,10,66276
2011,January,LIH,1,2118
2011,January,LKE,1,1043
2011,January,LRD,2,76
2011,January,MCI,4,7203
2011,January,MCO,61,267107
2011,January,MDT,1,515
2011,January,MDW,7,10479
2011,January,MEM,7,12507
2011,January,MHT,1,250
2011,January,MIA,161,1530865
2011,January,MKE,11,16686
2011,January,MMU,1,5
2011,January,MOT,1,47
2011,January,MSP,41,187257
2011,January,MSY,7,5775
2011,January,MYR,1,340
2011,January,OAK,4,18361
2011,January,OGG,4,33689
2011,January,ONT,4,6106
2011,January,OPF,1,7
2011,January,ORD,108,772163
2011,January,PBI,10,11836
2011,January,PDK,1,19
2011,January,PDX,7,29852
2011,January,PHL,46,266721
2011,January,PHX,33,214840
2011,January,PIE,1,1513
2011,January,PIT,11,10624
2011,January,PPG,1,3671
2011,January,PSP,5,24808
2011,January,PTK,3,68
2011,January,PVD,3,604
2011,January,PWM,1,669
2011,January,RDU,7,12528
2011,January,RFD,2,2359
2011,January,RIC,2,798
2011,January,RNO,1,52
2011,January,ROC,3,528
2011,January,ROP,1,450
2011,January,RSW,6,25207
2011,January,SAN,6,24930
